Context,Response,Context_ID,Response_ID,Context_clean,Response_clean
"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out","Interesting:  How much of your issue is your own self-judging and how much of your perception is real?There are many ways to stop judging and self-judging using Cognitive Theory (CBT).  You could find a (CBT) counselor/ therapist to help you reduce your judgments.  In addition, I've written extensively about this in my book, LIVING YES, A HANDBOOK FOR BEING HUMAN (www.LivingYes.org).  I recommend you visit the webpage and pick up a copy.As to your own perception:  You seem okay being who you are, and your girlfriend agrees.  Instead, you appear to be upset by your own guess at what others may be thinking. That's a trap that stresses a lot of folks out.  Consider this:  Many happy people don't mind what others think of them.  And consider this:  Many heroic characters in literature and movies are unlikeable.  (""Colombo"" is annoying and bothersome, but we love him.  So is Johnny's Depp's Jack Sparrow and many of the roles played by George Clooney, Sandra Bullock, and Jack Nicholson.)  Would it be okay with you to be an ""antihero"" in your own life?  If you don't want to be an antihero, you have the power to be the person you want.  Your behaviors and thoughts are completely under your control.  What other people think of you is not under your control.  You are completely in the driver's seat here.  The choices are all yours.  Enjoy who you are, and use your will power to make yourself who you want to be!  ~Mark  (www.MarkMorrisLCSW.com and www.LivingYes.org)","Menurutku aku menyebalkan dan menyusahkan, tapi pacarku bilang aku baik-baik saja. Menurutku tidak, menurutku aku membuat orang lain stres","Menarik:  Seberapa besar masalah Anda merupakan penilaian diri Anda sendiri dan seberapa besar persepsi Anda yang nyata? Ada banyak cara untuk berhenti menghakimi dan menilai diri sendiri menggunakan Teori Kognitif (CBT).  Anda dapat menemukan konselor/terapis (CBT) untuk membantu Anda mengurangi penilaian Anda.  Selain itu, saya telah banyak menulis tentang hal ini dalam buku saya, LIVING YES, A HANDBOOK FOR BEING HUMAN (www.LivingYes.org).  Saya sarankan Anda mengunjungi halaman web dan mengambil salinannya. Mengenai persepsi Anda sendiri:  Anda tampak baik-baik saja dengan diri Anda sendiri, dan pacar Anda setuju.  Sebaliknya, Anda tampak kesal dengan dugaan Anda sendiri tentang apa yang dipikirkan orang lain. Itu adalah jebakan yang membuat banyak orang stres.  Pertimbangkan hal ini:  Banyak orang yang bahagia tidak mempermasalahkan apa yang orang lain pikirkan tentang mereka.  Dan pertimbangkan hal ini:  Banyak karakter heroik dalam sastra dan film yang tidak dapat disamakan.  (""Colombo"" menyebalkan dan menyusahkan, tapi kami mencintainya.  Begitu juga dengan Jack Sparrow yang diperankan Johnny Depp dan banyak peran yang dimainkan oleh George Clooney, Sandra Bullock, dan Jack Nicholson.)  Apakah tidak apa-apa jika Anda menjadi ""antihero"" dalam hidup Anda sendiri?  Jika Anda tidak ingin menjadi antihero, Anda mempunyai kekuatan untuk menjadi orang yang Anda inginkan.  Perilaku dan pikiran Anda sepenuhnya berada di bawah kendali Anda.  Apa yang orang lain pikirkan tentang Anda tidak berada di bawah kendali Anda.  Anda sepenuhnya berada di kursi pengemudi di sini.  Semua pilihan ada di tangan Anda.  Nikmati siapa diri Anda, dan gunakan kemauan Anda untuk menjadikan diri Anda seperti yang Anda inginkan!  ~Mark  (www.MarkMorrisLCSW.com dan www.LivingYes.org)",think annoying bothersome girlfriend says fine dont think think stressing everyone else,interesting much issue selfjudging much perception realthere many ways stop judging selfjudging using cognitive theory cbt could find cbt counselor therapist help reduce judgments addition ive written extensively book living yes handbook human wwwlivingyesorg recommend visit webpage pick copyas perception seem okay girlfriend agrees instead appear upset guess others may thinking thats trap stresses lot folks consider many happy people dont mind others think consider many heroic characters literature movies unlikeable colombo annoying bothersome love johnnys depps jack sparrow many roles played george clooney sandra bullock jack nicholson would okay antihero life dont want antihero power person want behaviors thoughts completely control people think control completely drivers seat choices enjoy use power make want mark wwwmarkmorrislcswcom wwwlivingyesorg
"Sometimes I can't stop thinking about life after death. I was raised in a religion that teaches that we will live on forever either in hell or in heaven. 
When I think of living forever (even if it is in heaven which should be good), I feel overwhelmed. I don't like the thought of living forever and ever and ever. Sometimes I just can't get the thought out of my mind and the thoughts lead to panic and anxiety. 
Am I crazy? I don't think these thoughts are normal.","Many people generate intense anxiety with obsessive thinking.  While the nature of your obsession about the afterlife and eternity appear very powerful and unique to you, the pattern of obsessing about one thing/area is common.  I suggest that you consider counseling to help you with your anxiety.  If you are so inclined, there are also medications which may bring relief.  Obviously, I can't diagnose you from one paragraph, so it would be wise to visit an experienced mental health professional (either a counselor or an MD in your area) to help you with disengaging from your self-destructive thoughts.  CBT, Cognitive Behavioral Therapy, is a very effective counseling approach for obsessive thinking.  If you'd like a see a top notch CBT therapist, visit www.AcademyofCT.org.  And of course I suggest you pick up my book, LIVING YES, A HANDBOOK FOR BEING HUMAN, which includes CBT concepts and many more tools which will help with obsession and anxiety.As for believing yourself ""insane"" (or ""crazy"") this is not a mental health term but a legal one (or a slang).  So as long as you don't commit a crime, no professional can legitimately call you insane or crazy!Take it slow!  ~Mark (www.MarkMorrisLCSW.com and www.LivingYes.org)","Terkadang saya tidak bisa berhenti memikirkan kehidupan setelah kematian. Saya dibesarkan dalam agama yang mengajarkan bahwa kita akan hidup selamanya baik di neraka atau di surga. 
Ketika saya berpikir untuk hidup selamanya (walaupun di surga seharusnya menyenangkan), saya merasa kewalahan. Saya tidak suka membayangkan hidup selama-lamanya. Kadang-kadang saya tidak bisa menghilangkan pikiran itu dari benak saya dan pikiran itu menyebabkan kepanikan dan kecemasan. 
Apakah saya gila? Menurutku, pemikiran ini tidak normal.","Banyak orang menimbulkan kecemasan yang hebat dengan pemikiran obsesif.  Meskipun sifat obsesi Anda terhadap akhirat dan keabadian tampak sangat kuat dan unik bagi Anda, pola obsesi terhadap satu hal/bidang adalah hal yang umum.  Saya menyarankan agar Anda mempertimbangkan konseling untuk membantu Anda mengatasi kecemasan Anda.  Jika Anda memang menginginkannya, ada juga obat-obatan yang dapat meredakannya.  Jelas sekali, saya tidak dapat mendiagnosis Anda dari satu paragraf, jadi sebaiknya kunjungi ahli kesehatan mental yang berpengalaman (baik konselor atau dokter di wilayah Anda) untuk membantu Anda melepaskan diri dari pikiran-pikiran yang merusak diri sendiri.  CBT, Terapi Perilaku Kognitif, adalah pendekatan konseling yang sangat efektif untuk pemikiran obsesif.  Jika Anda ingin menemui terapis CBT terbaik, kunjungi www.AcademyofCT.org.  Dan tentu saja saya sarankan Anda membaca buku saya, HIDUP YA, BUKU PEDOMAN UNTUK MENJADI MANUSIA, yang mencakup konsep CBT dan banyak alat lainnya yang akan membantu mengatasi obsesi dan kecemasan. Sedangkan untuk memercayai diri sendiri ""gila"" (atau ""gila"") ini bukanlah istilah kesehatan mental tetapi istilah legal (atau bahasa gaul).  Jadi selama Anda tidak melakukan kejahatan, tidak ada profesional yang bisa menyebut Anda gila atau gila! Pelan-pelan saja!  ~Mark (www.MarkMorrisLCSW.com dan www.LivingYes.org)",sometimes cant stop thinking life death raised religion teaches live forever either hell heaven think living forever even heaven good feel overwhelmed dont like thought living forever ever ever sometimes cant get thought mind thoughts lead panic anxiety crazy dont think thoughts normal,many people generate intense anxiety obsessive thinking nature obsession afterlife eternity appear powerful unique pattern obsessing one thingarea common suggest consider counseling help anxiety inclined also medications may bring relief obviously cant diagnose one paragraph would wise visit experienced mental health professional either counselor area help disengaging selfdestructive thoughts cbt cognitive behavioral therapy effective counseling approach obsessive thinking youd like see top notch cbt therapist visit wwwacademyofctorg course suggest pick book living yes handbook human includes cbt concepts many tools help obsession anxietyas believing insane crazy mental health term legal one slang long dont commit crime professional legitimately call insane crazytake slow mark wwwmarkmorrislcswcom wwwlivingyesorg
I keep on begging him to come back. I am so unhappy with him but am so scared of being a single parent to our son. I was abused as a little girl and that has made to be very abusive to men. What should I do...,"Major change frightens almost everybody.Don't be so afraid of your fear that you let yourself beg and are willing to accept unhappiness as a standard in your marriage.If you start considering that life can be better than what is current for you now, new possibilities and ideas will start developing in your mind.Consider finding a therapist so that you have private space to talk in detail about your fears and the new ways of seeing your Self.A therapy relationship, since it is safe and supportive, will be a good balance to having been abused, suffered, and unhappy.",Aku terus memintanya untuk kembali. Saya sangat tidak senang dengan dia tetapi saya sangat takut menjadi orang tua tunggal bagi putra kami. Saya dianiaya saat masih kecil dan itu membuat saya menjadi sangat kasar terhadap laki-laki. Apa yang harus saya lakukan...,"Perubahan besar membuat takut hampir semua orang. Jangan terlalu takut dengan ketakutan Anda sehingga Anda membiarkan diri Anda mengemis dan bersedia menerima ketidakbahagiaan sebagai standar dalam pernikahan Anda. Jika Anda mulai mempertimbangkan bahwa hidup bisa lebih baik daripada apa yang Anda alami saat ini, kemungkinan dan ide baru akan mulai berkembang dalam pikiran Anda. Pertimbangkan untuk mencari terapis sehingga Anda memiliki ruang pribadi untuk berbicara secara rinci tentang ketakutan Anda dan cara-cara baru dalam melihat Diri Anda. Hubungan terapi, karena aman dan mendukung, akan menjadi keseimbangan yang baik untuk pernah mengalaminya. disalahgunakan, menderita, dan tidak bahagia.",keep begging come back unhappy scared single parent son abused little girl made abusive men,major change frightens almost everybodydont afraid fear let beg willing accept unhappiness standard marriageif start considering life better current new possibilities ideas start developing mindconsider finding therapist private space talk detail fears new ways seeing selfa therapy relationship since safe supportive good balance abused suffered unhappy
"She was raised by her abusive father and his wife. 30 years ago I shot and killed my rapist and was convicted in Louisiana. I lost custody of my daughter and served 5 years. When I was released, she was 5 and didn't remember me. Many many sad memories came from my having to leave her visit after visit, having to leave her in Texas to travel back to Louisiana. She doesn't remember that. I do.
Over the years, I thought we had developed a close mother daughter relationship. She gave me good reason to doubt that on several occasions but especially last year. I have been cruel to her verbally and to my son who I met years after giving him up for adoption. Last night, I was angry at the world and afraid of God. I drank and cussed out a maintenance worker for not doing his job 4 months running. Now I'm not only feeling guilty for that but afraid of being evicted now. Help.","Was either parent abusive or violent toward you?You sound to have suffered emotionally in your relationships since early in life.One point to consider is to strive for moderation in what you offer in relationships.A lot of what you've lived through is extreme, either as victim or perpetrator.If you imagine that apologizing to the custodian for the way spoke to him, would calm him down, do so.At the very least, you'll be actively resolving your guilt over cussing at him, and fear of his retaliation.","Dia dibesarkan oleh ayah dan istrinya yang kejam. 30 tahun yang lalu saya menembak dan membunuh pemerkosa saya dan dihukum di Louisiana. Saya kehilangan hak asuh atas putri saya dan menjalani hukuman 5 tahun. Ketika saya dibebaskan, dia berusia 5 tahun dan tidak mengingat saya. Banyak kenangan sedih yang datang karena saya harus meninggalkan kunjungan demi kunjungannya, harus meninggalkannya di Texas untuk melakukan perjalanan kembali ke Louisiana. Dia tidak ingat itu. Saya bersedia.
Selama bertahun-tahun, saya pikir kami telah mengembangkan hubungan dekat sebagai ibu dan anak. Dia memberi saya alasan bagus untuk meragukan hal itu pada beberapa kesempatan, terutama tahun lalu. Saya telah bersikap kejam terhadapnya secara verbal dan terhadap putra saya yang saya temui bertahun-tahun setelah menyerahkannya untuk diadopsi. Tadi malam, aku marah pada dunia dan takut pada Tuhan. Saya mabuk dan memaki seorang pekerja pemeliharaan karena tidak melakukan pekerjaannya selama 4 bulan berturut-turut. Sekarang saya tidak hanya merasa bersalah akan hal itu tetapi juga takut diusir sekarang. Membantu.","Apakah salah satu orang tua Anda bersikap kasar atau melakukan kekerasan terhadap Anda? Tampaknya Anda telah menderita secara emosional dalam hubungan Anda sejak awal kehidupan. Satu hal yang perlu dipertimbangkan adalah berusaha bersikap moderat dalam apa yang Anda tawarkan dalam hubungan. Banyak hal yang Anda alami bersifat ekstrem, baik sebagai korban atau pelaku. Jika Anda membayangkan bahwa meminta maaf kepada penjaga atas cara Anda berbicara dengannya akan menenangkannya, lakukanlah. Paling tidak, Anda akan secara aktif menyelesaikan rasa bersalah Anda karena mengumpat padanya, dan rasa takutnya pada dia. pembalasan.",raised abusive father wife years ago shot killed rapist convicted louisiana lost custody daughter served years released didnt remember many many sad memories came leave visit visit leave texas travel back louisiana doesnt remember years thought developed close mother daughter relationship gave good reason doubt several occasions especially last year cruel verbally son met years giving adoption last night angry world afraid god drank cussed maintenance worker job months running feeling guilty afraid evicted help,either parent abusive violent toward youyou sound suffered emotionally relationships since early lifeone point consider strive moderation offer relationshipsa lot youve lived extreme either victim perpetratorif imagine apologizing custodian way spoke would calm soat least youll actively resolving guilt cussing fear retaliation
Sometimes 3 times a night.,"Perhaps more dreaming means that you are making use of your mind to solve problems.  I find that change states, while sometimes difficult, are very exciting.  They give you opportunity to grow more rapidly.  So I say: ""congratulations!""  ~Mark (www.MarkMorrisLCSW.com and www.LivingYes.org)",Kadang 3 kali dalam semalam.,"Mungkin lebih banyak bermimpi berarti anda memanfaatkan pikiran anda untuk memecahkan masalah.  Saya menemukan bahwa keadaan perubahan, meskipun terkadang sulit, namun sangat menarik.  Mereka memberi Anda kesempatan untuk tumbuh lebih cepat.  Jadi saya ucapkan: ""selamat!""  ~Mark (www.MarkMorrisLCSW.com dan www.LivingYes.org)",sometimes times night,perhaps dreaming means making use mind solve problems find change states sometimes difficult exciting give opportunity grow rapidly say congratulations mark wwwmarkmorrislcswcom wwwlivingyesorg
"I'm in a relationship with my fiancé and I currently found out that she's been cheating on me with a co-worker. I was very upset none the less. I understand what she did was wrong, but I want to spend the rest of my life with her. So I'm willing to forgive and move on. We have been together for a little over 9 years, and we have a son. At the beginning of our relationship, I was unfaithful and she caught me cheating. She forgave me for what I've done to her and since then I been completely faithful. I'm worried about our relationship and want to move forward  but its been very unsettling. All I can think about is her with another man. I don't know what to do or where to go for advice?","What Makes Love Last? how to build trust and avoid betrayal by John Gottman is a great book for you both to start reading. You may also want to invest some time and energy in couples therapy. It sounds like there is a lack of trust in your relationship, likely a hangover from your beginnings, that would be helpful for you both to work through to truly be able to forgive and move forward.","Saya menjalin hubungan dengan tunangan saya dan saat ini saya mengetahui bahwa dia telah selingkuh dengan rekan kerja. Saya sangat kesal. Aku mengerti apa yang dia lakukan salah, tapi aku ingin menghabiskan sisa hidupku bersamanya. Jadi saya bersedia memaafkan dan melanjutkan hidup. Kami telah bersama selama kurang lebih 9 tahun, dan kami memiliki seorang putra. Di awal hubungan kami, saya tidak setia dan dia memergoki saya selingkuh. Dia memaafkan saya atas apa yang telah saya lakukan padanya dan sejak itu saya setia sepenuhnya. Aku khawatir dengan hubungan kami dan ingin melanjutkannya, tapi itu sangat meresahkan. Yang ada di pikiranku hanyalah dia bersama pria lain. Saya tidak tahu harus berbuat apa atau ke mana harus meminta nasihat?","Apa yang Membuat Cinta Bertahan? bagaimana membangun kepercayaan dan menghindari pengkhianatan oleh John Gottman adalah buku yang bagus untuk Anda berdua mulai baca. Anda mungkin juga ingin menginvestasikan waktu dan energi dalam terapi pasangan. Sepertinya ada kurangnya kepercayaan dalam hubungan Anda, mungkin karena mabuk sejak awal, yang akan berguna bagi Anda berdua untuk berusaha melewatinya agar benar-benar bisa memaafkan dan melangkah maju.",relationship fianc currently found shes cheating coworker upset none less understand wrong want spend rest life willing forgive move together little years son beginning relationship unfaithful caught cheating forgave ive done since completely faithful worried relationship want move forward unsettling think another man dont know advice,makes love last build trust avoid betrayal john gottman great book start reading may also want invest time energy couples therapy sounds like lack trust relationship likely hangover beginnings would helpful work truly able forgive move forward
Why am I attracted to older men?,"What a wonderful question!Good for you on clearly knowing your priorities.If I was sitting with you now, I'd ask you to list your reasons.Start with whatever answers you do come up with and examine each of these a little further.If, for example, you feel you need a man because many of your friends are in relationships, then possibly you feel insecure about being your unique self, even when this sets you apart from your friends.If, you feel you need a man to protect you financially, then possibly you've lost faith in your ability to financially support yourself.If you'd like a man in your life to offer your love and are willing to contribute the work of relating intimately, then you've found the best reason for wanting a man in your life.This is far different than ""need"".",Mengapa saya tertarik pada pria yang lebih tua?,"Pertanyaan yang luar biasa!Bagus bagi Anda untuk mengetahui dengan jelas prioritas Anda. Jika saya duduk bersama Anda sekarang, saya akan meminta Anda untuk menyebutkan alasan Anda. Mulailah dengan jawaban apa pun yang Anda temukan dan periksa masing-masing jawaban ini lebih jauh. Jika, misalnya, Anda merasa membutuhkan seorang pria karena banyak teman Anda yang menjalin hubungan, maka mungkin Anda merasa tidak aman untuk menjadi diri Anda yang unik, bahkan ketika hal ini membedakan Anda dari teman-teman Anda. Jika, Anda merasa membutuhkan seorang pria untuk melindungi Anda secara finansial, mungkin Anda sudah kehilangan kepercayaan pada diri Anda sendiri. kemampuan untuk menghidupi diri sendiri secara finansial. Jika Anda ingin pria dalam hidup Anda menawarkan cinta Anda dan bersedia berkontribusi dalam upaya menjalin hubungan intim, maka Anda telah menemukan alasan terbaik untuk menginginkan pria dalam hidup Anda. Ini jauh berbeda dari ""kebutuhan"".",attracted older men,wonderful questiongood clearly knowing prioritiesif sitting ask list reasonsstart whatever answers come examine little furtherif example feel need man many friends relationships possibly feel insecure unique self even sets apart friendsif feel need man protect financially possibly youve lost faith ability financially support yourselfif youd like man life offer love willing contribute work relating intimately youve found best reason wanting man lifethis far different need
"I found out my boyfriend takes anti-depression medicine. Lately he's been saying he has a lot on his mind, and he needs time to think about us. We've only been dating 3 weeks but I like him a lot.","Your boyfriend may like you a lot as well.People have different styles of reflecting on their lives, one of which is to retreat the way you describe your boyfriend doing.One point you can consider is asking for a time frame of when he'd be ready to discuss his thoughts on your relationship.He's entitled to retreat, as much as you're entitled to talk.Cooperating with the other person's way of handling themselves is one aspect of relating.Since the anti-depressants are a concern for you, consider bringing up this topic when the two of you do talk.","Saya mengetahui pacar saya meminum obat anti depresi. Akhir-akhir ini dia bilang dia sedang memikirkan banyak hal, dan dia butuh waktu untuk memikirkan kami. Kami baru berpacaran 3 minggu tapi aku sangat menyukainya.","Pacar Anda mungkin juga sangat menyukai Anda. Setiap orang mempunyai cara yang berbeda dalam merefleksikan kehidupannya, salah satunya adalah dengan mundur dari cara Anda mendeskripsikan apa yang dilakukan pacar Anda. Satu hal yang dapat Anda pertimbangkan adalah menanyakan jangka waktu kapan dia siap mendiskusikan pemikirannya mengenai hubungan Anda. kalian berdua berbicara.",found boyfriend takes antidepression medicine lately hes saying lot mind needs time think weve dating weeks like lot,boyfriend may like lot wellpeople different styles reflecting lives one retreat way describe boyfriend doingone point consider asking time frame hed ready discuss thoughts relationshiphes entitled retreat much youre entitled talkcooperating persons way handling one aspect relatingsince antidepressants concern consider bringing topic two talk
"I have been with my best friend for over a year, and we have had a beautiful baby girl. We were in love, and I still love her dearly. I am in my late teens and so is she. She says she has lost her connection with me. She is talking to a random guy that she says is just someone to talk to. But she says she still loves me. I'm very hurt and confused.","Congrats on having your daughter!Have you told your partner about your feelings of ""hurt and confused""?This is one possible way of opening a conversation about the different ways you each feel about one another and whether either of you would like changing or continuing to live together, in light of the change in emotional connection.The first step of having a dialogue about a relationship is being clear on what you are feeling, what you are willing to contribute to the relationship and what you would like having in return from your partner.Ask your partner if she is willing to have a conversation on these topics.  Then, allow some time so each of you is clear about their own expectations and what is possible to offer the other.This is a fairly complex process and very often is difficult to keep on track without outside help to keep the discussion focused.It is normal for emotions to override our logic when discussing matters we care about deeply.If the conversations don't go very far, or if your partner has no interest in talking, stick with your own interest to more fully understand matters.Interview some therapists to find one whom you feel helps you clarify and find direction for yourself about this situation.","Saya telah bersama sahabat saya selama lebih dari setahun, dan kami memiliki seorang bayi perempuan yang cantik. Kami sedang jatuh cinta, dan saya masih sangat mencintainya. Saya berusia akhir remaja dan dia juga. Dia bilang dia telah kehilangan hubungannya denganku. Dia sedang berbicara dengan pria acak yang menurutnya hanya seseorang untuk diajak bicara. Tapi dia bilang dia masih mencintaiku. Aku sangat terluka dan bingung.","Selamat memiliki putri Anda! Sudahkah Anda memberi tahu pasangan Anda tentang perasaan ""sakit hati dan bingung""? Ini adalah salah satu cara yang mungkin untuk membuka percakapan tentang perasaan berbeda yang Anda masing-masing rasakan terhadap satu sama lain dan apakah salah satu dari Anda ingin berubah atau terus hidup bersama, mengingat perubahan dalam hubungan emosional. Langkah pertama dalam berdialog tentang suatu hubungan adalah memperjelas apa yang Anda rasakan, apa yang ingin Anda sumbangkan pada hubungan tersebut, dan apa yang ingin Anda dapatkan sebagai balasan dari pasangan Anda. Tanyakan pada pasangan Anda apakah dia bersedia untuk memiliki anak perempuan. percakapan tentang topik ini.  Kemudian, berikan waktu agar masing-masing dari Anda memahami dengan jelas ekspektasi masing-masing dan apa yang bisa ditawarkan kepada pihak lain. Ini adalah proses yang cukup rumit dan sering kali sulit dilakukan tanpa bantuan dari luar agar diskusi tetap terfokus. Wajar jika emosi mengesampingkan logika kita saat membahas hal-hal yang sangat kita pedulikan. Jika percakapan tidak berlangsung lama, atau jika pasangan Anda tidak tertarik untuk berbicara, pertahankan minat Anda sendiri untuk lebih memahami masalahnya. Wawancarai beberapa terapis untuk menemukan seseorang yang menurut Anda dapat membantu Anda memperjelas dan menemukan arahan bagi diri Anda sendiri. tentang situasi ini.",best friend year beautiful baby girl love still love dearly late teens says lost connection talking random guy says someone talk says still loves hurt confused,congrats daughterhave told partner feelings hurt confusedthis one possible way opening conversation different ways feel one another whether either would like changing continuing live together light change emotional connectionthe first step dialogue relationship clear feeling willing contribute relationship would like return partnerask partner willing conversation topics allow time clear expectations possible offer otherthis fairly complex process often difficult keep track without outside help keep discussion focusedit normal emotions override logic discussing matters care deeplyif conversations dont far partner interest talking stick interest fully understand mattersinterview therapists find one feel helps clarify find direction situation
Then turn right back around and say he loves me and needs me. This rollercoaster is crazy.,"Yes, I agree with your view about the ""rollercoaster"" sounding ""crazy""!Concentrate on knowing what your reasons are for staying with this guy, given the broad facts that you state.What are you gaining from being together and are these gains outweighing how you feel when your companion says the opposite of what he just told you?Also, examine yourself for any fears of being alone.Very often, people stay in detrimental relationships because of a fear that being alone will feel worse.It may, initially feel this way after a breakup.This is from change itself.Eventually, stability and peace of mind return, and being alone with oneself is preferred to being taken on an emotional rollercoaster by a partner.",Kemudian berbalik kembali dan katakan dia mencintaiku dan membutuhkanku. Rollercoaster ini gila.,"Ya, saya setuju dengan pandangan Anda tentang ""rollercoaster"" yang terdengar ""gila""! Berkonsentrasilah untuk mengetahui alasan Anda tetap bersama pria ini, mengingat fakta umum yang Anda nyatakan. Apa yang Anda peroleh dari kebersamaan dan apakah keuntungan ini melebihi apa yang Anda rasakan ketika pasangan Anda mengatakan kebalikan dari apa yang baru saja dia katakan? Selain itu, periksa diri Anda apakah ada rasa takut sendirian. Seringkali, orang tetap berada dalam hubungan yang merugikan karena takut sendirian akan terasa lebih buruk. Awalnya mungkin terasa seperti ini setelahnya perpisahan.Ini dari perubahan itu sendiri.Pada akhirnya, stabilitas dan ketenangan pikiran kembali, dan menyendiri dengan diri sendiri lebih disukai daripada dibawa ke dalam rollercoaster emosional oleh pasangan.",turn right back around say loves needs rollercoaster crazy,yes agree view rollercoaster sounding crazyconcentrate knowing reasons staying guy given broad facts statewhat gaining together gains outweighing feel companion says opposite told youalso examine fears alonevery often people stay detrimental relationships fear alone feel worseit may initially feel way breakupthis change itselfeventually stability peace mind return alone oneself preferred taken emotional rollercoaster partner
I'm going through a majorly bad divorce and my wife is making things so impossible for me. I need help.,"Crying due to a dissolution of a marriage, is normal.  Hating yourself may be a sign of extreme sadness, feelings of loss and uncertainty.Do you know why you hate yourself? Discovering your reason is the first step in knowing the obstacles and then the additional steps possible, to move from ""hate"" to ""self-love"".Divorce signals a loss of familiar life structure and daily routines.   As with any meaningful loss, crying is part of mourning what is soon to be gone.If you have confidence in your attorney's handling of the legal areas related to the divorce, and the ""impossible"" you reference is on facing and coming to terms with statements and behaviors from your wife that you never noticed before, then your best choice is to find a therapist whom you feel at ease in talking with, to sort through the emotional upheaval within yourself and your everyday life and world.Divorce is a wonderful time for learning about ones own emotional needs and expectations in relationships since these are the areas currently coming apart.The good news behind losing something that seems valuable, is that new space becomes open to attract what is more suitable for who you are.",Saya sedang mengalami perceraian yang sangat buruk dan istri saya membuat segalanya menjadi mustahil bagi saya. Saya butuh bantuan.,"Menangis akibat putusnya sebuah pernikahan, merupakan hal yang wajar.  Membenci diri sendiri mungkin merupakan tanda kesedihan yang luar biasa, perasaan kehilangan dan ketidakpastian. Tahukah Anda mengapa Anda membenci diri sendiri? Menemukan alasan Anda adalah langkah pertama untuk mengetahui hambatan dan kemudian langkah tambahan yang mungkin dilakukan, untuk beralih dari ""benci"" ke ""mencintai diri sendiri"". Perceraian menandakan hilangnya struktur kehidupan yang biasa dan rutinitas sehari-hari.   Seperti halnya kehilangan yang berarti, menangis adalah bagian dari duka yang akan segera berlalu. Jika Anda yakin dengan cara pengacara Anda menangani bidang hukum yang berkaitan dengan perceraian, dan hal ""mustahil"" yang Anda maksud adalah menghadapi dan menerima pernyataan dan perilaku istri Anda yang tidak pernah Anda sadari sebelumnya, maka pilihan terbaik Anda adalah mencari terapis yang membuat Anda merasa nyaman untuk diajak bicara, untuk memilah gejolak emosi dalam diri Anda dan kehidupan serta dunia Anda sehari-hari. Perceraian adalah saat yang tepat untuk belajar tentang hal-hal tersebut. kebutuhan dan harapan emosional Anda sendiri dalam hubungan karena ini adalah area yang sedang berantakan. Kabar baik di balik kehilangan sesuatu yang tampaknya berharga adalah bahwa ruang baru menjadi terbuka untuk menarik apa yang lebih sesuai dengan diri Anda.",going majorly bad divorce wife making things impossible need help,crying due dissolution marriage normal hating may sign extreme sadness feelings loss uncertaintydo know hate discovering reason first step knowing obstacles additional steps possible move hate selflovedivorce signals loss familiar life structure daily routines meaningful loss crying part mourning soon goneif confidence attorneys handling legal areas related divorce impossible reference facing coming terms statements behaviors wife never noticed best choice find therapist feel ease talking sort emotional upheaval within everyday life worlddivorce wonderful time learning ones emotional needs expectations relationships since areas currently coming apartthe good news behind losing something seems valuable new space becomes open attract suitable
